ID	name	lat	lon
1327	SUVA-A	-18.136	178.423
1328	CAPE LAMBERT	-20.588	117.186
1329	KANTON ISLAND-B	-2.817	-171.717
1343	ITO II	34.896	139.133
1344	OGI	37.815	138.281
1345	SOMA	37.831	140.962
1346	KAMAISI II	39.273	141.889
1347	ROSCOFF	48.718	-3.966
1349	LOWER ESCUMINAC	47.083	-64.883
1350	NIKISKI	60.683	-151.397
1351	RAFFLES LIGHT HOUSE	1.167	103.750
1352	MONTEREY	36.605	-121.887
1353	VALDEZ	61.125	-146.362
1354	TOKE POINT	46.707	-123.967
1355	CABO SAN LUCAS	22.883	-109.900
1356	KAOHSIUNG II	22.533	120.317
1364	OFUNATO II	39.020	141.753
1365	SOKCHO	38.207	128.594
1366	TSIM BEI TSUI	22.487	114.014
1367	WHYALLA III	-33.013	137.590
1368	GOODS ISLAND	-10.562	142.152
1369	GANGRA	21.950	88.017
1370	POHNPEI-B	6.983	158.233
1371	CHRISTMAS ISLAND II	1.983	-157.483
1372	FRENCH FRIGATE SHOALS	23.867	-166.283
1373	HONIARA II	-9.433	159.950
1386	KUCHINOTSU	32.605	130.195
1387	MAIZURU II	35.477	135.387
1388	OKINAWA	26.179	127.824
1389	TOYAMA	36.762	137.225
1390	MUROTOMISAKI	33.266	134.164
1391	CHICHIJIMA	27.083	142.183
1392	PORT-ALFRED	48.333	-70.867
1393	CHARLOTTE AMALIE	18.335	-64.920
1394	POINT REYES	37.995	-122.977
1395	OKHA	22.467	69.083
1397	PAPEETE-B	-17.533	-149.573
1403	TANGGU	39.000	117.717
1404	SHIJIUSUO	35.383	119.550
1405	LIANYUNGANG	34.750	119.450
1406	SHANWEI	22.750	115.350
1408	BEIHAI	21.483	109.083
1420	WALLAROO II	-33.926	137.615
1421	NY-ALESUND	78.929	11.938
1422	NORTH SOUND	19.300	-81.317
1423	MANGALORE	12.917	74.800
1426	SOUTH SOUND	19.267	-81.383
1428	HAIKOU	20.017	110.283
1437	TAGO	34.807	138.764
1438	YAIZU	34.871	138.327
1440	KAMINATO II	33.130	139.805
1441	KHALKIS SOUTH	38.461	23.589
1442	HANASAKI II	43.278	145.568
1444	SPRINGMAID PIER	33.655	-78.918
1445	GADEOKDO	35.025	128.811
1446	TONGYEONG	34.828	128.435
1447	LIME TREE BAY	17.693	-64.753
1448	KOSEROW	54.060	14.001
1449	QUINHON	13.767	109.250
1450	PENRHYN	-9.017	-158.067
1451	HIRON POINT	21.783	89.467
1452	FUNAFUTI	-8.533	179.217
1454	KHEPUPARA	21.833	89.833
1455	ALMERIA	36.833	-2.483
1468	NICE	43.696	7.285
1469	PORT VENDRES	42.520	3.107
1470	MONBETU II	44.350	143.367
1471	PORT DOUGLAS 2	-16.483	145.467
1473	KAPINGAMARANGI	1.100	154.783
1474	SAIPAN	15.233	145.750
1475	DANANG	16.100	108.217
1476	COX'S BAZAAR	21.450	91.833
1488	NAGOYA II	35.091	136.881
1489	DAEHEUKSANDO	34.684	125.436
1490	ULLEUNG	37.491	130.914
1491	TOBERMORY	56.623	-6.064
1492	CAPE FERGUSON	-19.277	147.058
1493	MOOLOOLABA 2	-26.683	153.133
1495	VUNGTAU	10.333	107.067
1496	CHARCHANGA	22.217	91.050
1501	POINTE DES GALETS	-20.935	55.285
1505	WHITBY	54.490	-0.615
1506	PORT STANVAC	-35.109	138.467
1513	LAOHUTAN	38.867	121.683
1522	NASE III	28.500	129.500
1523	MAIZURU III	35.450	135.317
1524	CUTLER II	44.642	-67.297
1526	LEITH II	55.990	-3.182
1527	GUNSAN	35.976	126.563
1544	CHOSHI-GYOKO	35.744	140.858
1545	TOKYO III	35.649	139.770
1546	GEOMUNDO	34.028	127.309
1547	PORTLAND	-38.343	141.613
1548	NEWHAVEN	50.782	0.057
1549	KING BAY	-20.624	116.749
1550	PORT GILES	-35.022	137.768
1551	ROOMPOT BUITEN	51.620	3.682
1567	KOCHI III	33.499	133.569
1568	WANDO	34.315	126.760
1569	SHUTE HARBOUR 2	-20.283	148.783
1571	PUERTO ARMUELLES B	8.267	-82.867
1585	HAMADA II	34.897	132.066
1586	IZUHARA II	34.198	129.292
1587	TAPPI	41.242	140.381
1588	CHUJADO	33.962	126.300
1589	TANJUNG GELANG	3.975	103.430
1590	TAURANGA	-37.641	176.181
1591	PELABUHAN KELANG	3.050	101.358
1592	CENDERING	5.265	103.187
1593	TANJUNG KELING	2.215	102.153
1594	LUMUT	4.240	100.613
1595	PULAU PINANG	5.422	100.347
1596	YOSIOKA	41.450	140.250
1597	RIMOUSKI	48.483	-68.517
1600	ZANZIBAR	-6.150	39.183
1603	PUERTO SOBERANIA	-62.483	-59.633
1627	SEOGWIPO	33.240	126.562
1628	WIDO	35.618	126.302
1629	MOURILYAN HARBOUR	-17.583	146.083
1630	LUCINDA	-18.517	146.383
1631	ONSLOW	-21.650	115.132
1632	CROMER	52.934	1.302
1633	CHERRY POINT	48.863	-122.757
1634	SAND POINT	55.337	-160.502
1635	CHESAPEAKE BAY BR. TUN.	36.967	-76.113
1636	DUCK PIER OUTSIDE	36.183	-75.747
1637	BERGEN POINT	40.637	-74.142
1638	CLEARWATER BEACH	27.978	-82.832
1639	N. SPIT	40.767	-124.217
1640	PORT ORFORD	42.738	-124.498
1641	PANAMA CITY	30.152	-85.667
1644	JUAN FERNANDEZ-C	-33.636	-78.830
1645	BALTRA-B	-0.433	-90.283
1671	ISHIGAKI II	24.332	124.164
1672	RODRIGUES IS	-19.667	63.417
1673	PORT LOUIS II	-20.150	57.500
1674	QUARRY BAY	22.291	114.213
1675	BORYEONG	36.406	126.486
1676	PULAU LANGKAWI	6.431	99.764
1677	KUKUP	1.325	103.443
1678	PULAU TIOMAN	2.807	104.140
1679	MENTES/IZMIR	38.433	26.717
1681	ANTALYA II	36.833	30.617
1699	ANHEUNG	36.674	126.132
1700	MILFORD HAVEN	51.707	-5.052
1701	VACA KEY	24.712	-81.105
1702	TANJUNG SEDILI	1.932	104.115
1703	GETING	6.226	102.107
1704	GOLD COAST SEAWAY 2	-27.950	153.417
1706	SUCURAJ	43.133	17.200
1707	GAN II	-0.683	73.150
1708	SURIGAO	9.783	125.500
1711	SAN JOSE	12.333	121.083
1731	FISHGUARD II	52.013	-4.984
1733	KOTA KINABALU	5.983	116.067
1734	TAWAU	4.233	117.883
1735	MARSAXLOKK  	35.820	14.533
1745	XI SHA	16.833	112.333
1746	TANJONG PAGAR	1.267	103.850
1747	LES SABLES D OLONNE	46.498	-1.794
1748	TRONDHEIM 2	63.436	10.392
1750	NAPIER	-39.475	176.920
1753	MALE-B	4.183	73.533
1758	HINKLEY POINT	51.211	-3.131
1759	VIKER	59.036	10.950
1760	ROSSLYN BAY	-23.161	150.790
1761	HILLARYS	-31.826	115.739
1762	EXMOUTH	-21.955	114.141
1764	L'ESTARTIT	42.050	3.200
1772	ISLAY	55.628	-6.190
1773	WEYMOUTH	50.608	-2.448
1775	KINLOCHBERVIE	58.457	-5.050
1780	ANABAR	73.217	113.500
1789	TAKAMATSU II	34.351	134.057
1790	KOBE II	34.682	135.190
1792	KO MATTAPHON	10.450	99.250
1794	WORKINGTON	54.651	-3.567
1795	ST HELIER	49.183	-2.117
1796	STANLEY II	-51.692	-57.821
1798	BECANCOUR	46.400	-72.383
1799	WINTER HARBOUR	50.517	-128.033
1800	NOME	64.500	-165.430
1801	BOUCAU	43.527	-1.515
1802	LAS PALMAS D	28.141	-15.412
1803	TENERIFE	28.483	-16.233
1804	BETIO	1.365	172.933
1805	LAUTOKA	-17.605	177.438
1806	BILBAO	43.352	-3.045
1807	SANTANDER III	43.461	-3.791
1808	LA CORUNA III	43.357	-8.389
1809	BONANZA	36.802	-6.338
1810	MALAGA II	36.712	-4.417
1811	BARCELONA	41.342	2.166
1812	TEJN	55.250	14.838
1813	VALENCIA	39.442	-0.311
1830	SHIMONOSEKI III	33.925	130.928
1833	BINTULU	3.262	113.064
1834	SANDAKAN	5.810	118.067
1835	SABINE PASS NORTH	29.728	-93.870
1836	LORNE	-38.547	143.989
1838	MAJURO-C	7.106	171.373
1839	FUNAFUTI B	-8.502	179.195
1840	APIA B	-13.827	-171.761
1841	PORT VILA B	-17.755	168.308
1842	NUKU'ALOFA B	-21.137	-175.181
1843	RAROTONGA B	-21.205	-159.785
1844	NAURU-B	-0.529	166.910
1846	POINT LA RUE	-4.667	55.533
1854	LLANDUDNO	53.332	-3.825
1857	PRUDHOE BAY	70.400	-148.527
1858	VIRGINIA KEY	25.730	-80.162
1859	ZADAR	44.123	15.235
1860	LOMBRUM	-2.042	147.374
1861	HONIARA-B	-9.429	159.955
1867	PORTRUSH	55.207	-6.657
1871	GIJON II	43.558	-5.698
1877	LAHAT DATU	5.019	118.346
1878	BOURNEMOUTH	50.714	-1.875
1879	LABUAN 2	5.273	115.250
1883	HUELVA	37.132	-6.834
1894	TUAS	1.283	103.667
1895	WEST COAST	1.300	103.767
1896	WEST TUAS	1.344	103.634
1898	VIGO II	42.243	-8.726
1902	SHEK PIK	22.220	113.894
1903	CORPUS CHRISTI	27.583	-97.217
1910	CABO CRUZ	19.833	-77.733
1915	PORT BLOC	45.569	-1.062
2021	CASILDA II	21.753	-79.992
2025	BUGRINO	68.800	49.333
2026	MYS PIKSHUEVA	69.550	32.433
2027	POLYARNIY	69.200	33.483
2028	TERIBERKA	69.200	35.117
2072	PORT ALMA	-23.583	150.867
2073	URANGAN	-25.300	152.917
2074	BOWEN II	-20.017	148.250
2101	KALIX	65.697	23.096
2102	SKAGSUDDE	63.191	19.012
2103	FORSMARK	60.409	18.211
2104	MARVIKEN	58.554	16.837
2105	VISBY	57.639	18.284
2106	OSKARSHAMN	57.275	16.478
2107	SIMRISHAMN	55.557	14.358
2108	SKANOR	55.417	12.829
2109	BARSEBACK	55.756	12.903
2110	VIKEN	56.142	12.579
2111	RINGHALS	57.250	12.113
2112	STENUNGSUND	58.093	11.832
2113	KUNGSVIK	58.997	11.127
2123	TRIDENT PIER	28.415	-80.592
2125	ARENA COVE	38.913	-123.707
2126	SANTA BARBARA	34.408	-119.685
2127	PORT ANGELES	48.125	-123.440
2128	KAWAIHAE	20.037	-155.830
2133	GOTEBORG-RINGON	57.717	11.967
2198	LAMU B	-2.272	40.903
2294	CAPE HATTERAS	35.223	-75.635
2295	BEAUFORT	34.720	-76.670
100000	Pohnpei-B	7.020	158.330
300000	Baltra-B	-0.470	-90.300
500000	Majuro-A	7.170	171.430
700000	Malakal-B	7.450	134.580
800000	Yap-B	9.580	138.230
1000000	Rabaul	-4.200	152.250
1100000	Christmas-B	2.120	-157.520
1300000	Kanton-B	-2.900	-171.730
1400000	French Frigate-A	23.880	-166.330
1500000	Papeete-B	-17.600	-149.570
1600000	Rikitea	-23.200	-134.980
1800000	Suva-C	-18.270	178.520
1900000	Noumea	-22.320	166.420
2100000	Juan Fernandez-B	-33.670	-78.950
2200000	Easter-C	-27.200	-109.500
2400000	Penrhyn	-9.070	-158.080
2800000	Saipan-B	15.320	145.820
2900000	Kapingamarangi	1.230	154.870
3000000	Santa Cruz	-0.800	-90.430
3400000	Cabo San Lucas	23.000	-109.980
3900000	Kodiak Isl. Alaska	57.870	-152.620
4000000	Adak Alaska	51.980	-176.770
4100000	Dutch Harbor-B AK	54.000	-166.570
4700000	Chichijima	27.100	142.180
5000000	Midway	28.220	-177.370
5100000	Wake	19.280	166.620
5200000	Johnston	16.780	-169.650
5300000	Apra Harbor  Guam	13.430	144.650
5400000	Chuuk	7.450	151.850
5500000	Kwajalein	8.730	167.730
5600000	Pago Pago	-14.280	-170.680
5700000	Honolulu-B Hawaii	21.370	-157.870
5800000	Nawiliwili	21.970	-159.350
5900000	Kahului	20.900	-156.470
6000000	Hilo  Hawaii	19.730	-155.070
6100000	Mokuoloe	21.430	-157.800
7100000	Wellington	-41.280	174.780
7300000	Tauranga	-37.650	176.180
7600000	Taranaki	-39.050	174.030
8000000	Antofagasta	-23.680	-70.450
8100000	Valparaiso	-33.120	-71.720
8200000	Acajutla-A	13.580	-89.830
8400000	Lobos de Afuera	-6.930	-80.720
8500000	Buenaventura	3.950	-77.170
8700000	Quepos-A	9.400	-84.170
9100000	La Libertad	-2.200	-80.920
9300000	Callao-B	-12.080	-77.170
10300000	Port Louis-C	-20.200	57.600
10500000	Rodrigues	-19.680	63.430
14000000	Kelang	3.050	101.430
14100000	Keling	2.350	102.180
14200000	Langkawi	6.900	99.800
14300000	Lumut	4.300	100.730
14400000	Penang	5.470	100.470
15100000	Zanzibar	-6.200	39.250
16600000	Broome	-18.020	122.230
16800000	Darwin	-12.520	130.970
17100000	Cocos	-12.120	96.970
17500000	Fremantle	-32.050	115.730
17600000	Esperance	-33.900	122.020
18400000	Port Elizabeth	-34.050	25.750
20700000	Ceuta	35.900	-5.320
20800000	Vigo	42.230	-8.730
20900000	Cascais	38.770	-9.420
21800000	Funchal-B	32.730	-17.030
22100000	Simons Town	-34.180	18.430
24000000	Fernandina Beach	30.720	-81.470
24200000	Key West FL	24.580	-81.880
24500000	San Juan PR	18.550	-66.120
24600000	Magueyes Island PR	18.020	-67.170
25200000	Portland ME	43.720	-70.370
25300000	Newport RI	41.550	-71.420
25400000	Limetree Bay	17.820	-64.780
25500000	Charlotte Amalie	18.350	-64.950
25900000	Bermuda-B	32.430	-64.730
26000000	Duck Pier NC	36.180	-75.870
26100000	Charleston SC	32.920	-80.000
26400000	Atlantic City NJ	39.400	-74.430
26500000	Cartagena	10.380	-75.530
26600000	Cristobal	9.400	-80.050
27400000	Churchill	58.770	-94.180
27500000	Halifax	44.670	-63.580
27600000	St. Johns-A	47.570	-52.700
27900000	Montauk NY	41.180	-72.050
28000000	Ilha Fiscal RJ	-23.020	-43.300
28100000	Cananeia	-25.020	-48.000
28500000	Buenos Aires	-34.670	-58.500
28900000	Gibraltar-A	36.130	-5.350
29300000	Lerwick	60.200	-1.200
29400000	Newlyn  Cornwall	50.120	-5.620
29500000	Stornoway	58.280	-6.430
30200000	Balboa	9.100	-79.630
30300000	Tumaco	1.820	-78.850
31600000	Acapulco-A Gro.	16.900	-100.020
31700000	Ensenada	31.850	-116.630
32000000	Cendering	5.400	103.220
32100000	Johor Baharu	1.570	103.870
32200000	Kuantan	4.050	103.550
32800000	Ko Lak	11.900	99.820
33100000	Brisbane	-27.370	153.170
33200000	Bundaberg	-24.770	152.500
33300000	Fort Denison	-33.900	151.320
33400000	Townsville	-19.250	146.830
33500000	Spring Bay	-42.670	148.070
34000000	Kaohsiung	22.750	120.330
34100000	Keelung	25.220	121.850
34500000	Nakano Shima	29.920	129.920
34700000	Abashiri	44.020	144.280
34800000	Hamada	34.900	132.070
34900000	Toyama	36.770	137.230
35000000	Kushiro	42.970	144.370
35100000	Ofunato	39.020	141.750
35200000	Mera	34.920	139.820
35300000	Kushimoto	33.480	135.770
35400000	Aburatsu	31.580	131.420
35500000	Naha	26.220	127.670
35600000	Maisaka	34.680	137.620
35700000	Miyakejima	34.070	139.620
35800000	Hosojima	32.420	131.680
35900000	Naze	28.520	129.600
36000000	Wakkanai	45.400	141.680
36200000	Nagasaki	32.730	129.870
36300000	Nishinoomote	30.750	131.070
36400000	Hakodate	41.780	140.720
36500000	Ishigaki	24.330	124.150
37000000	Manila	14.600	120.980
37100000	Legaspi	13.250	123.830
37500000	Hachinohe	40.530	141.530
37600000	Xiamen	24.450	118.070
39400000	Salina Cruz	16.250	-95.230
39500000	Manzanillo-A	19.080	-104.450
39700000	Guaymas	27.930	-110.900
39800000	Marsden Point	-35.830	174.500
54000000	Prince Rupert	54.320	-130.380
54200000	Tofino	49.180	-126.030
54300000	Victoria BC	48.500	-123.400
55100000	San Francisco CA	37.870	-122.600
55400000	La Jolla CA	32.870	-117.320
55500000	Monterey CA	36.650	-121.930
55600000	Crescent City CA	41.850	-124.180
55800000	Neah Bay WA	48.380	-124.620
55900000	Sitka AK	57.070	-135.420
56000000	Seward-C AK	60.150	-149.520
56100000	Seldovia AK	59.500	-151.750
56200000	Valdez AK	61.200	-146.470
56400000	Willapa Bay  WA	46.780	-124.100
56500000	Port San Luis  CA	35.270	-120.850
56700000	Los Angeles CA	33.750	-118.320
56900000	San Diego CA	32.830	-117.230
57000000	Yakutat AK	59.680	-139.750
57100000	Ketchikan AK	55.330	-131.700
57200000	Astoria OR	46.280	-123.770
57400000	Sand Point AK	55.370	-160.520
57500000	Charleston OR	43.450	-124.370
57800000	Santa Monica  CA	34.080	-118.500
58300000	Cordova-B Alaska	60.630	-145.780
59200000	South Beach OR	44.700	-124.130
68400000	Puerto Montt	-41.500	-73.070
70000000	Faraday	-65.250	-64.270
70100000	Port Nolloth	-29.250	16.870
70200000	Luderitz	-26.650	15.150
70300000	Saldahna Bay	-33.020	17.950
74000000	Eastport ME	44.930	-67.000
74100000	Boston MA	42.400	-71.070
74200000	Woods Hole MA	41.580	-70.720
74300000	Nantucket MA	41.300	-70.220
74400000	New London CT	41.400	-72.120
74500000	New York NY	40.700	-74.150
74600000	Cape May NJ	38.980	-75.050
74700000	Lewes DE	38.920	-75.150
74900000	Chesapeake BBT	36.970	-76.230
75000000	Wilmington NC	34.320	-77.980
75200000	Fort Pulaski GA	32.030	-80.920
75300000	Mayport FL	30.500	-81.570
75900000	St. Petersburg  FL	27.850	-82.720
76200000	Pensacola FL	30.430	-87.330
76500000	Grand Isle LA	29.380	-90.020
76700000	Galveston P.Pier	29.320	-94.850
76900000	Rockport  TX	28.070	-97.170
77200000	Port Isabel TX	26.150	-97.350
77500000	Galveston Pier 21	29.400	-94.880
80300000	Rorvik	64.870	11.250
80400000	Tregde	58.000	7.570
80500000	Vardo	70.330	31.100
81900000	Goteborg-Torsh.	57.700	11.850
82200000	Brest	48.380	-4.600
82300000	Ny-Alesund	78.930	11.950
82400000	Marseille	43.380	5.380
82500000	Cuxhaven	53.870	8.720
82600000	Stockholm	59.400	18.220
83000000	La Coruna	43.370	-8.400
83400000	Malin Head	55.370	-7.330
83700000	Gedser	54.570	11.930
83800000	Hornbaek	56.100	12.470
1000602840	grid_84.0_284.0	84.000	-76.000
1000602880	grid_84.0_288.0	84.000	-72.000
1000602900	grid_84.0_290.0	84.000	-70.000
1000603160	grid_84.0_316.0	84.000	-44.000
1000603200	grid_84.0_320.0	84.000	-40.000
1000603240	grid_84.0_324.0	84.000	-36.000
1000603280	grid_84.0_328.0	84.000	-32.000
1000603320	grid_84.0_332.0	84.000	-28.000
1000603360	grid_84.0_336.0	84.000	-24.000
1000800540	grid_82.0_54.0	82.000	54.000
1000800560	grid_82.0_56.0	82.000	56.000
1000800580	grid_82.0_58.0	82.000	58.000
1000800640	grid_82.0_64.0	82.000	64.000
1000800660	grid_82.0_66.0	82.000	66.000
1000800960	grid_82.0_96.0	82.000	96.000
1000802660	grid_82.0_266.0	82.000	-94.000
1000802680	grid_82.0_268.0	82.000	-92.000
1000802700	grid_82.0_270.0	82.000	-90.000
1000802740	grid_82.0_274.0	82.000	-86.000
1000802780	grid_82.0_278.0	82.000	-82.000
1000802800	grid_82.0_280.0	82.000	-80.000
1000802860	grid_82.0_286.0	82.000	-74.000
1000802920	grid_82.0_292.0	82.000	-68.000
1000802960	grid_82.0_296.0	82.000	-64.000
1000802980	grid_82.0_298.0	82.000	-62.000
1000803000	grid_82.0_300.0	82.000	-60.000
1000803060	grid_82.0_306.0	82.000	-54.000
1000803080	grid_82.0_308.0	82.000	-52.000
1000803100	grid_82.0_310.0	82.000	-50.000
1000803120	grid_82.0_312.0	82.000	-48.000
1000803140	grid_82.0_314.0	82.000	-46.000
1000803300	grid_82.0_330.0	82.000	-30.000
1000803320	grid_82.0_332.0	82.000	-28.000
1000803340	grid_82.0_334.0	82.000	-26.000
1000803360	grid_82.0_336.0	82.000	-24.000
1000803380	grid_82.0_338.0	82.000	-22.000
1000803400	grid_82.0_340.0	82.000	-20.000
1000803420	grid_82.0_342.0	82.000	-18.000
1000803440	grid_82.0_344.0	82.000	-16.000
1000803460	grid_82.0_346.0	82.000	-14.000
1000803480	grid_82.0_348.0	82.000	-12.000
1001000100	grid_80.0_10.0	80.000	10.000
1001000140	grid_80.0_14.0	80.000	14.000
1001000160	grid_80.0_16.0	80.000	16.000
1001000180	grid_80.0_18.0	80.000	18.000
1001000200	grid_80.0_20.0	80.000	20.000
1001000220	grid_80.0_22.0	80.000	22.000
1001000240	grid_80.0_24.0	80.000	24.000
1001000260	grid_80.0_26.0	80.000	26.000
1001000280	grid_80.0_28.0	80.000	28.000
1001000440	grid_80.0_44.0	80.000	44.000
1001000460	grid_80.0_46.0	80.000	46.000
1001000480	grid_80.0_48.0	80.000	48.000
1001000500	grid_80.0_50.0	80.000	50.000
1001000520	grid_80.0_52.0	80.000	52.000
1001000540	grid_80.0_54.0	80.000	54.000
1001000560	grid_80.0_56.0	80.000	56.000
1001000580	grid_80.0_58.0	80.000	58.000
1001000600	grid_80.0_60.0	80.000	60.000
1001000620	grid_80.0_62.0	80.000	62.000
1001000640	grid_80.0_64.0	80.000	64.000
1001000660	grid_80.0_66.0	80.000	66.000
1001000920	grid_80.0_92.0	80.000	92.000
1001000940	grid_80.0_94.0	80.000	94.000
1001000960	grid_80.0_96.0	80.000	96.000
1001000980	grid_80.0_98.0	80.000	98.000
1001001000	grid_80.0_100.0	80.000	100.000
1001001020	grid_80.0_102.0	80.000	102.000
1001001040	grid_80.0_104.0	80.000	104.000
1001002540	grid_80.0_254.0	80.000	-106.000
1001002560	grid_80.0_256.0	80.000	-104.000
1001002580	grid_80.0_258.0	80.000	-102.000
1001002600	grid_80.0_260.0	80.000	-100.000
1001002620	grid_80.0_262.0	80.000	-98.000
1001002640	grid_80.0_264.0	80.000	-96.000
1001002660	grid_80.0_266.0	80.000	-94.000
1001002680	grid_80.0_268.0	80.000	-92.000
1001002700	grid_80.0_270.0	80.000	-90.000
1001002720	grid_80.0_272.0	80.000	-88.000
1001002740	grid_80.0_274.0	80.000	-86.000
1001002760	grid_80.0_276.0	80.000	-84.000
1001002780	grid_80.0_278.0	80.000	-82.000
1001002800	grid_80.0_280.0	80.000	-80.000
1001002820	grid_80.0_282.0	80.000	-78.000
1001002840	grid_80.0_284.0	80.000	-76.000
1001002860	grid_80.0_286.0	80.000	-74.000
1001002880	grid_80.0_288.0	80.000	-72.000
1001002900	grid_80.0_290.0	80.000	-70.000
1001002920	grid_80.0_292.0	80.000	-68.000
1001002940	grid_80.0_294.0	80.000	-66.000
1001002960	grid_80.0_296.0	80.000	-64.000
1001003360	grid_80.0_336.0	80.000	-24.000
1001003420	grid_80.0_342.0	80.000	-18.000
1001003440	grid_80.0_344.0	80.000	-16.000
1001003460	grid_80.0_346.0	80.000	-14.000
1001200120	grid_78.0_12.0	78.000	12.000
1001200140	grid_78.0_14.0	78.000	14.000
1001200160	grid_78.0_16.0	78.000	16.000
1001200180	grid_78.0_18.0	78.000	18.000
1001200200	grid_78.0_20.0	78.000	20.000
1001200220	grid_78.0_22.0	78.000	22.000
1001200240	grid_78.0_24.0	78.000	24.000
1001200680	grid_78.0_68.0	78.000	68.000
1001200960	grid_78.0_96.0	78.000	96.000
1001200980	grid_78.0_98.0	78.000	98.000
1001201000	grid_78.0_100.0	78.000	100.000
1001201020	grid_78.0_102.0	78.000	102.000
1001201040	grid_78.0_104.0	78.000	104.000
1001201060	grid_78.0_106.0	78.000	106.000
1001201080	grid_78.0_108.0	78.000	108.000
1001202400	grid_78.0_240.0	78.000	-120.000
1001202420	grid_78.0_242.0	78.000	-118.000
1001202440	grid_78.0_244.0	78.000	-116.000
1001202460	grid_78.0_246.0	78.000	-114.000
1001202480	grid_78.0_248.0	78.000	-112.000
1001202500	grid_78.0_250.0	78.000	-110.000
1001202520	grid_78.0_252.0	78.000	-108.000
1001202540	grid_78.0_254.0	78.000	-106.000
1001202560	grid_78.0_256.0	78.000	-104.000
1001202580	grid_78.0_258.0	78.000	-102.000
1001202600	grid_78.0_260.0	78.000	-100.000
1001202620	grid_78.0_262.0	78.000	-98.000
1001202640	grid_78.0_264.0	78.000	-96.000
1001202660	grid_78.0_266.0	78.000	-94.000
1001202680	grid_78.0_268.0	78.000	-92.000
1001202700	grid_78.0_270.0	78.000	-90.000
1001202720	grid_78.0_272.0	78.000	-88.000
1001202740	grid_78.0_274.0	78.000	-86.000
1001202760	grid_78.0_276.0	78.000	-84.000
1001202800	grid_78.0_280.0	78.000	-80.000
1001202820	grid_78.0_282.0	78.000	-78.000
1001202840	grid_78.0_284.0	78.000	-76.000
1001202860	grid_78.0_286.0	78.000	-74.000
1001202880	grid_78.0_288.0	78.000	-72.000
1001202900	grid_78.0_290.0	78.000	-70.000
1001202920	grid_78.0_292.0	78.000	-68.000
1001203400	grid_78.0_340.0	78.000	-20.000
1001203420	grid_78.0_342.0	78.000	-18.000
1001400180	grid_76.0_18.0	76.000	18.000
1001400560	grid_76.0_56.0	76.000	56.000
1001400580	grid_76.0_58.0	76.000	58.000
1001400600	grid_76.0_60.0	76.000	60.000
1001400620	grid_76.0_62.0	76.000	62.000
1001400640	grid_76.0_64.0	76.000	64.000
1001400660	grid_76.0_66.0	76.000	66.000
1001400680	grid_76.0_68.0	76.000	68.000
1001400700	grid_76.0_70.0	76.000	70.000
1001400880	grid_76.0_88.0	76.000	88.000
1001400900	grid_76.0_90.0	76.000	90.000
1001400920	grid_76.0_92.0	76.000	92.000
1001400940	grid_76.0_94.0	76.000	94.000
1001400960	grid_76.0_96.0	76.000	96.000
1001400980	grid_76.0_98.0	76.000	98.000
1001401000	grid_76.0_100.0	76.000	100.000
1001401020	grid_76.0_102.0	76.000	102.000
1001401060	grid_76.0_106.0	76.000	106.000
1001401080	grid_76.0_108.0	76.000	108.000
1001401100	grid_76.0_110.0	76.000	110.000
1001401120	grid_76.0_112.0	76.000	112.000
1001401140	grid_76.0_114.0	76.000	114.000
1001401380	grid_76.0_138.0	76.000	138.000
1001401400	grid_76.0_140.0	76.000	140.000
1001401420	grid_76.0_142.0	76.000	142.000
1001401440	grid_76.0_144.0	76.000	144.000
1001401460	grid_76.0_146.0	76.000	146.000
1001401480	grid_76.0_148.0	76.000	148.000
1001401500	grid_76.0_150.0	76.000	150.000
1001401520	grid_76.0_152.0	76.000	152.000
1001402360	grid_76.0_236.0	76.000	-124.000
1001402380	grid_76.0_238.0	76.000	-122.000
1001402400	grid_76.0_240.0	76.000	-120.000
1001402420	grid_76.0_242.0	76.000	-118.000
1001402440	grid_76.0_244.0	76.000	-116.000
1001402460	grid_76.0_246.0	76.000	-114.000
1001402480	grid_76.0_248.0	76.000	-112.000
1001402500	grid_76.0_250.0	76.000	-110.000
1001402520	grid_76.0_252.0	76.000	-108.000
1001402540	grid_76.0_254.0	76.000	-106.000
1001402560	grid_76.0_256.0	76.000	-104.000
1001402580	grid_76.0_258.0	76.000	-102.000
1001402600	grid_76.0_260.0	76.000	-100.000
1001402620	grid_76.0_262.0	76.000	-98.000
1001402640	grid_76.0_264.0	76.000	-96.000
1001402660	grid_76.0_266.0	76.000	-94.000
1001402680	grid_76.0_268.0	76.000	-92.000
1001402700	grid_76.0_270.0	76.000	-90.000
1001402720	grid_76.0_272.0	76.000	-88.000
1001402740	grid_76.0_274.0	76.000	-86.000
1001402760	grid_76.0_276.0	76.000	-84.000
1001402780	grid_76.0_278.0	76.000	-82.000
1001402800	grid_76.0_280.0	76.000	-80.000
1001402820	grid_76.0_282.0	76.000	-78.000
1001402900	grid_76.0_290.0	76.000	-70.000
1001402920	grid_76.0_292.0	76.000	-68.000
1001402940	grid_76.0_294.0	76.000	-66.000
1001402960	grid_76.0_296.0	76.000	-64.000
1001402980	grid_76.0_298.0	76.000	-62.000
1001403000	grid_76.0_300.0	76.000	-60.000
1001403020	grid_76.0_302.0	76.000	-58.000
1001403380	grid_76.0_338.0	76.000	-22.000
